74	/uploaded/life/2352031_4817767_misc.pdf	34_竹田高等学校_普通科
75	/uploaded/life/2352031_4817769_misc.pdf	35_久住高原農業高等学校_農業科
76	/uploaded/life/2352031_4817792_misc.pdf	36_玖珠美山高等学校_普通科
77	/uploaded/life/2352031_4817794_misc.pdf	36_玖珠美山高等学校_地域産業科
78	/uploaded/life/2352031_4817771_misc.pdf	37_日田高等学校_普通科
79	/uploaded/life/2352031_4817773_misc.pdf	38_日田三隈高等学校_総合学科
80	/uploaded/life/2352031_4817827_misc.pdf	39_日田林工高等学校_林業科
81	/uploaded/life/2352031_4817828_misc.pdf	39_日田林工高等学校_機械科
82	/uploaded/life/2352031_4817829_misc.pdf	39_日田林工高等学校_電気科
83	/uploaded/life/2352031_4817830_misc.pdf	39_日田林工高等学校_建築土木科
84	/uploaded/life/2352031_4817775_misc.pdf	40_中津東高等学校（定時制）_機械科
85	/uploaded/life/2352031_4817776_misc.pdf	40_中津東高等学校（定時制）_商業科
86	/uploaded/life/2352031_4817778_misc.pdf	41_大分工業高等学校（定時制）_機械科
87	/uploaded/life/2352031_4817777_misc.pdf	41_大分工業高等学校（定時制）_電気科
88	/uploaded/life/2352031_4817780_misc.pdf	43_日田高等学校（定時制）_普通科
